4081,0,"Moreover; there must be something going wrong in relation to the SPO index; an exception is thrown: ERROR **** Not the root: 11264 com.hp.hpl.jena.tdb.index.bplustree.BPTreeException 	at com.hp.hpl.jena.tdb.index.bplustree.BPlusTreeRewriter.packIntoBPlusTree(BPlusTreeRewriter.java:78) 	at com.hp.hpl.jena.tdb.store.bulkloader2.CmdTDBLoader2.createBPlusTreeIndex(CmdTDBLoader2.java:224) 	at com.hp.hpl.jena.tdb.store.bulkloader2.CmdTDBLoader2.exec(CmdTDBLoader2.java:166) 	at arq.cmdline.CmdMain.mainMethod(CmdMain.java:85) 	at arq.cmdline.CmdMain.mainRun(CmdMain.java:47) 	at arq.cmdline.CmdMain.mainRun(CmdMain.java:34) 	at com.hp.hpl.jena.tdb.store.bulkloader2.CmdTDBLoader2.main(CmdTDBLoader2.java:95) I don't see why; at the moment."
4082,0,Hmmm... confusing.
4083,0,Closing as a duplicate of ROL-1642.
4084,-1,There are many times MDS start/stop; if the client does not umount; then there will recovery waiting every time the MDS start/stop; which is unnecessary for this test.
4085,0,returns a pointer to the found character; so you could use pointer arithmetic: (Note: this code not tested for its ability to compile; it's one step away from pseudocode.)
4086,0,read here.
4087,0,Hello Paulex; The fix is fine.
4088,0,Give her full access; if she wants it. She's supposed to manage the project you are developing; and to do that efficiently; she might need to be able to look at any part of the project. Of course; there's always danger that she might do something stupid or malicious. If you have as part of your process auditing of any changes; you'll be able to find out if she messes anything.
4089,0,Assume closed as resolved and released
4090,1,No worries! Keep at it...it's overwhelming at first; but it gets easier
4091,0,[~smarthi] When I apply this patch; the source code cannot be compiled.
4092,1,Great work...this is awesome stuff.
4093,1,thanks to Jakob Korherr for this patch
4094,-1,"Why on my ""git push"" command I get the following very scaring error message? I've appended the text as it appeared on my shell; the strange symbols are shown. Is my Git installation broken? My fist git clone was using https I'm using on Ubuntu 10.10 x86_64"
4095,1,Loved this solution!
4096,0,I should have tested with trunk before creating this jira.
4097,0,(for ex.
4098,1,Wow; you are right; thanks! I'll accept Brians' answer.
4099,1,How do I cache an individual user control with ASP.NET MVC? I also need the VaryByParam etc support that usually comes with ASPX Output Caching. I don't want to cache the entire action though; only one of my user controls in the view. An example would be nice :) Thank you!
4100,0,So I have py27-scipy installed
4101,0,Typical POST then DOH moment.
4102,0,"""I understand that server-side validation is an absolute must to prevent malicious users (or simply users who choose to disable javascript) from bypassing client-side validation"""
4103,1,Good catch; my bad (it differs in master; see Iadfa1fb78e101e67ed47a6f3b5ea88ff12c90ca6)
4104,0,I am doing a small project it is a interoperability FILE_NAME and.
4105,0,Get the path of sd card.
4106,-1,Am I doing something stupid here?
4107,1,+1 patch looks good. Please submit the patch for verification so it can be committed into the trunk and merged all the way back. Thanks.
4108,0,The thing about backwards-compatibility hacks is you tend to get stuck with them.
4109,-1,Can somebody point me to a resource that explains how to go about having 2+ IIS web server clustered (or Webfarm not sure what its called) ? All I need is something basic; an overview how and where to start. Can't seem to find anything...
4110,0,Doing things based on an organizationPartyId associated with the user is BAD BAD BAD; and basically kills the multi-organization support in OFBiz.
4111,0,The DismaxRequestHandler and StandardRequestHandler are both deprecated and replaced with SearchHandler.
4112,-1,guys... this is so stupid...
4113,0,Are all URL's encrypted when using SSL(https) encryption? I would like to know because I want all URL data to be hidden when using SSL(https). If SSL gives you total URL encryption then I don't have to worry about hiding confidential information form URLs.
4114,-1,I kept a bitmap inside a movieClip; bitmap has been set to be smoothing. but when I changed the scale of this movieclip; it still got pixelated. Do we have the way to avoid. it is really painful.
4115,-1,Hi; Here is the missing file. I'm sorry for the delay. Regards; Eric
4116,-1,That sucks; why isn't the escape mechanism working?
4117,-1,Sorry; grabbed the wrong ticket.
4118,0,It is not obvious to me what this code snippet is doing; can you add a comment?
4119,-1,As you can see; the translucent text is clearly standard AA and rather than a clean translucent rendering; it has that awful '90s ``spidery ''appearance.
4120,1,It works pretty well and provides status information for impatient users. Note that nrms is a shared variable among the threads and that the line is overprint with the carriage return character in a fifo manner.
4121,0,This file demonstrates the problem described in this bug.
4122,0,Maybe it helps someone else: you can use www.browserstack.com to access VMs with different browser versions directly from the dev machine. (i have no affiliation with the company)
4123,-1,I'm very sorry.
4124,0,What are you trying to sort? Is there any reason not to use: I'm sure this uses QuickSort and you don't have to worry about making any coding errors. You can implement IComparable to change what you want to sort on. If all your data doesn't fit in memory... well the you're off to the races with Merge sort or something along those lines.
4125,0,You can also detect malicious bots; which wouldn't respect robots.txt using .
4126,1,I think its a good idea to go ahead and put a patch together so we can discuss it directly.
4127,1,Thanks for reminding me; I agree; I'll do it.
4128,0,In C#; if I wanted to parse out a string into a date and timespan; I'd do something similar to the following: My Google-Fu has been less than desirable in finding a way to convert this to Objective-C. Any suggestions?
4129,-1,whenever i drag-n-drop a stored procedure onto my Context canvas; the parameters/arguments for the stored procedure are all nullable. Why is this? Is it because of how i've declared my parameters inside the stored procudure itself? Besides manually creating my stored procedure methods in the Context partial class (or drag-n-drop onto canvas; cut from autogen'd code; move to partial class; then remove nullables types) .. is there any way to fix this? It's really frustrating :(
4130,-1,Yup; wcf is a world of config pain; stick to asmx
4131,0,It is completely expected an updatesite.zip for all of devstudio is *bigger* than the installer.jar
4132,0,Thanks; -Rick
4133,0,When the CODE_FRAGMENT command fails; it's almost always because of one of two things.
4134,0,It's also easier then to tell a wildcard-based config from a normal one.
4135,-1,I've been reading about MVC design for a while now and it seems officially the View calls objects and methods in the Model; builds and outputs a view. I think this is mainly wrong. The Controller should act and retrieve/update objects inside the Model; select an appropriate View and pass the information to it so it may display. Only crude and rudiementary PHP variables/simple if statements should appear inside the View. If the View gets the information it needs to display from the Model; surely there will be a lot of PHP inside the View -- completely violating the point of seperating presentation logic.
4136,0,Hi Tobias; Can you please fix the spaces here? i.e. for ($i = 0; $i < count($record->userids); $i++) { Thanks; Ghada
4137,0,Find out more.
4138,1,Excellent; this works perfectly! Thank you :)
4139,0,I want to call a method after each 2 minutes; how can I apply such logic?
4140,0,We can use a BlockingQueue to make the patch simpler
4141,0,its not lining up side by side.
4142,0,This issue is about changing the way we name regions.
4143,0,Your explanation sounds reasonable and  the patch looks safe to me.
4144,0,Is it possible (or desirable?!) to set up to behave more like ? For example; instead of writing why can't I just write Similarly; instead of why not just
4145,-1,"This is not necessary. The same array can be used as multiple ""things"" without any problems. Just make sure that code handles it correctly. Don't forget to update the documentation in the header."
4146,-1,Terrible approach; XML stores data; not formats!
4147,-1,There is; of course; an API for the DRL compiler's parser; but it isn't stable and as complex as DRL rule syntax; which is considerable.
4148,-1,Damn time has flown...
4149,1,Looks like the 0.95 issues are timeout related...should be good to go.
4150,0,I got the idea for adding such a message from your change (only you had it even more verbose adding a message per approval that was copied). I can try to incorporate this into the patch set created message; but not sure if this is easily possible.
4151,0,Depending on what you need to accomplish; there might be better / other ways to achieve that.
4152,0,It's hard to say. I lost 5 nodes in about an hour; but I don't know how many I lost last time
4153,0,No; this is not the right fix. HDFS can *not* depend on MapReduce. Please remove the dependence completely.
4154,0,[BUGFIX] sql_fetch_assoc() and sql_fetch_row() should default to FALSE Initialize default output to FALSE for sql_fetch_assoc() and sql_fetch_row().
4155,-1,Pull it back in if you think different.
4156,0,What version of git was that added? It's not on all of my systems.
4157,0,And I see lot of demo and sample code about broadcasting with CODE_FRAGMENT.
4158,0,I too am using ideas from Rob's pattern and for now am updating like Pure.Krome. But i think concurrency is too vital to ignore and should be a habit of any enterprise application developer. I'm ignoring it for now; but it will go in my later iterations. I would really love to see how your approach turns out David.
4159,0,Note that the Derby builtin users are not created through a SQL identifier in the SQL language; e.g.
4160,1,wow; awesome! never knew this. Thanks again!
4161,0,I will investigate this issue and update the patch.
4162,1,Applied to trunk. Thanks Andrey
4163,0,Created an attachment (id=1333) xml/xsl testcase for normalize-space-bug
4164,0,yes; that's the point: if it's a *designer* plugin; it needs to depend on designer; as in the other example. but this is a ui loader/widget plugin only.
4165,0,as Shawn mentioned in another comment: s/wild project/AllProjects project/ more occurrences below
4166,1,Thanks for the help BJ!
4167,1,Thanks for moving so quickly on this guys.
4168,1,committed to branch-4.0 and trunk. Thanks Rohini.
4169,0,Let's clean up all these issues in the incremental cache report JIRA (HDFS-5092); if this sounds good; I'll edit the JIRA description with these todo items.
4170,1,+1  Looks good to me!
4171,0,<danielsh> yes we're aware of the recurrence
4172,0,I have added a reference to an excellent article showing to go about it.
4173,1,committed! to branch hadoop-eclipse-merge. Thanks Srimanth. 
4174,0,I think it might be worth a comment up here what this class is intended to do and how it does it.
4175,0,I'm new API_NAME and trying to make a simple client-server app.
4176,-1,A module name is an ; so it must normally start with a lowercase letter; unless you enclose it in single quotes. This is actually possible: But completely horrible; so don't do this.
4177,0,The memory for t isn't allocated; so why I don't get segfault when I run it?
4178,0,But in any case; please keep things simple and stupid :)
4179,0,Example ( 35 degrees ): WEB_ADDRESS.
4180,-1,Wrong CODE_FRAGMENT CODE_FRAGMENT attribute.
4181,-1,Done; sorry for all the mess on a simple patch.
4182,1,So my line extends from one side of my graph to the other; but it doesnt really animate through each data point; I assume I have to add a loop somewhere. Heres the relevant code. Any assistance would be hugely appreciated!!!
4183,0,If we're so bent on backcompat; I suggest deprecating one of these methods now and removing it in next major release.
4184,-1,writing a stream manipulator is a very complicated way of doing something very simple!
4185,1,+1 for one assertion per test
4186,0,I have applied your patch http://svn.apache.org/viewvc?view=rev&revision=757162 Thanks Pierre-Arnaud!
4187,0,Add newline. #-----------------------------------------------------------------------------
4188,0,The ---â€¦ is not the coding style I think. Could we change that right now?
4189,-1,Im working with VB 2010 In the form designer; trying to position some controls within a tab control. Sometimes when I drag a control to position it; it gets placed on a different tab than the one I currently have selected and am working with. This is extremely annoying and seems to happen randomly. Does anyone else ever have this issue?
4190,1,Hi Ramin; The patch looks good except I think it would be good to give import/export its own  SQLState starting with XIE instead of reusing the existing store FILE_EXISTS message.  Also it would be good to have test cases for writing the lob files. Kathey
4191,1,You're right. The issue is that the onSampleSelected() callback uses the Combo index to fetch the sample from mSamplePath; so the way you have it they don't match (if you try; selecting a sample will load a different one). The trivial solution is to sort mSamplePaths alphabetically like it should have been done in the first place anyway (my fault for forgetting that).
4192,0,Please look at this patch (d962_javadoc.2.diff.txt) I ran javadoc and  did clobber and ant all ok.
4193,-1,"i thinks that's the wrong one; the one that should be FROM is the ""pl"" library"
4194,0,Should I still indent one more if I move line 150 to line 149?  I guess the expected pattern is: foo     ? bar     : baz;
4195,1,The good news: CODE_FRAGMENT is true.
4196,-1,Well asp.net is problematic by itself in many ways. I can only imagine how the page is coded; but mostly asp.net submits are done in a very painful way through _doPostback where it sets additional hidden fields. You might want to try reading this and reviewing the generated html of the page
4197,-1,I'm afraid I gave up and switched to django instead!
4198,0,Would anyone have time to put together a pull request?
4199,-1,If you've created your File IO and pulled from it in a weird way; you can corrupt the encoding of the key material.
4200,-1,Unfortunately the SMBIOS UUID is not unique on all systems. It should be but it isn't. This is not because of a failure in the specification of the SMBIOS UUID; but is due to the fact that many manufacturers don't follow the spec when creating this UUID. For more information about how this goes wrong in practice see this Intel blog and the following instructive tale has some really awful examples from the real world: . By the way there is another more informative topic on stackoverflow about creating machine unique id's at
4201,1,Committed to trunk. Thanks Edward.
4202,-1,This algorithm is terribly inefficient for small sample chosen from a large set. Picking 5 integers from a million takes one million calls to rand() instead of 5.
4203,0,It is good to know that pluto has a problem here; but I realy need servlets integrated pluto.
4204,0,The per invocation timeout facility has been added for the rmi and sslrmi transports.
4205,0,just pending announcement now
4206,0,> The bug that I reported was actually on the change screen; I had not observed the same issue on the project page. Yep; the original fix was to fix the project page. It'd be great if we could fix both in one go.
4207,0,I'd delete the blank line. Ditto for the blank lines in peekUintStructField and peekIntStructField.
4208,0,(style)  Macros with complex values should be enclosed in parenthesis
4209,1,Excellent man! You know what you are doing! I appreciate your help with this one.
4210,-1,No; unless there's a relevant IE zero day. Obviously; this would be a huge abuse of user privacy (if you want their name; ask them!).
4211,0,It does NOT take precedence; but is executed as last step.
4212,0,Why would I want to use XML; when i can use the QBC API; or HQL (HQL can be embedded in the XML; remember); to express this stuff much more naturally?
4213,0,> Another thing: is the try ... catch good or bad?
4214,0,No I just need to perform an action whenever a button in that column is clicked.
4215,0,The accepted answer worked for me at the time.
4216,-1,Hmm; I still don't like these ternery operators used as statements; I would prefer using an if statement
4217,0,sure; but what I meant is that the element type can be elided if it's a composite literal (any composite literal) same below
4218,0,You can try this.It works in my case.
4219,0,"I want to limit my users to a directory and its sub directories but the ""Parent Directory"" button allows them to browse to an arbitraty directory. How should I go about doing that?"
4220,1,Is there anywhere I can download a SWF fo sIFR 3 of the Rockwell font (like the one that comes with sIFR 3); but with a bunch of special characters embedded too? Specifically the pound sign (£); but more would be great :) I don't have access to Flash right now and I've tried the automatic tools but with little success. I've looked everywhere; does anyone have any pointers? Many thanks!
4221,1,Excellent answer!! my vote is +
4222,1,Excellent! You should document that as an answer and accept it so many more people can solve this with a google search on 'single line of text' :)
4223,0,Also each String object contains reference to char array.
4224,0,James; I think it is time to do some of the tasks that you have outlined and I'm willing to do the work.
4225,0,It is not needed in trunk. Trunk will be taken care of in HADOOP-7853.
4226,1,In fact; if you happen to know why ObserverHammerQuorumTest is failing with this latest patch; I'd love to hear.
4227,1,Great - thanks for the heads up Ben!
4228,0,Seems like it doesn't need to be static; it only used in Schema_82 and is not static. I guess the answer is to be consistent with newStatement() below?
4229,0,Warning is -.
4230,0,We also need to check the return value from wal_commit as well.
4231,0,to get this index; use getElementIdx ( col; row ).
4232,1,Excellent! I got it working with your help.
4233,0,"There should be a more reliable way to check if an extension contains a ""cacheConfiguration"" definition. But I must admit I don't have a good idea yet..."
4234,-1,Aaron; sorry about this.
4235,1,+1 excellent question. Personally I'm starting to think that externals should never have been allowed to track the HEAD of other repositories. Always specifying the exact revision of the external is much safer.
4236,1,cool; no worries.
4237,0,So; using... It outputs CODE_FRAGMENT for me.
4238,0,Remember to have a CODE_FRAGMENT clause.
4239,1,Patch applied. Thanks a lot; especially for the test case. http://svn.apache.org/viewcvs?rev=240459&view=rev http://svn.apache.org/viewcvs?rev=240461&view=rev The result for 180 and -180 is definitely wrong. There's a bug that needs to be fixed eventually. But since this is low-priority for me; I'm going to leave it for now. I've added a comment to the new test case block-container4a that explains what is wrong. So I think I'll close this issue. It's primarily for the patch; after all; and the bug won't be missed now that there is a check in our test suite. If anyone disagrees; just reopen the issue or create a new one.
4240,0,Use spaces; rather than tabs; here; for consistency.
4241,1,WOW people THANK YOU SO MUCH FOR YOUR ANSWERS!!!! (bow)
4242,1,No worries; Greg!
4243,0,Zip is correct. It's a folder structure with quite a few xml documents inside. A plain text option might not be desirable (multiple files to manage...)
4244,0,I have the same problem; I think it caused by CODE_FRAGMENT's proxy.
4245,0,global local is the type? and enables needs to be True\False or 0\1 or yes\no ? you can write: <type = global\local> <enabled = True\False> enable or disable HE HA type of maintenance. or something like that..
4246,-1,why do we json_encode() $scopeData here? We do not do this in the base class. Furthermore it is already serialized. The only difference in this method compared to the one in the base class is now the Tree.thisScript stuff. The question therefore is: Is this a bug in the baseclass that Tree.thisScript is not set; or is it superfluous here? If neither applies; then still the question remains; if there's a nicer way of adding this code snippet without overriding (and copyiing) the complete method from the base class?
4247,1,excellent; thanks!
4248,0,Attached image showing blip padding in the Google Wave client.
4249,1,Thanks; Aaron!
4250,-1,Maybe name this installToDispatcher() or something like that? I had a hard time understanding all the different classes.
4251,-1,Okay; I understand what you're trying to do here. My concern is that we change the state from BACKFILL to IN_MEMORY even if there are backfill items in the queue or unAcked items in the ACK queue that we will implement soon. This will cause some confusions in debugging; showing stats in UI; etc. Let's add this to the to-do list and address it as a separate commit.
4252,-1,Sorry for the trouble Vikram!
4253,0,The patch looks pretty good to me. One question for you; though: does loosening this check for the QJM case not unnecessarily weaken the check in the non-QJM case?
4254,-1,Sorry [~kumarr]; let's just do this in 0.96.
4255,0,#NAME?
4256,0,Further optimized caching in KernelNodeStore a bit in revision: 1450145 The test now just runs for a very long time (with -Xmx128m) and didn't run out of memory so far on my machine. Though; it is still working on 51200 child nodes after it reported '25600 nodes in 1440293 ms'.
4257,0,Please follow up on the forum: http://www.jboss.com/index.html?module=bb&op=viewtopic&p=4178893#4178893
4258,-1,Igor; sorry it took me so long to get back to this.
4259,0,Maybe because a JUnit doesn't really mimic a real hadoop env?
4260,-1,Sorry that I think I missed some discussion in the mailing list. The implementation and test and BreakIterator is attached.
4261,-1,Netbeans is showing all files and folders under /var/www/application/app/webroot/ as ignored; but that is not what is in the .gitignore file. Any ideas? This is incredibly annoying. Git version 1.7.9.5 Netbeans version 7.2.1 (Build 201210100934) Here is the ignore file:
4262,-1,No sorry.
4263,0,I'll have to bisect the revision since when it is broken and this could take some time.
4264,1,Excellent; thanks!
4265,0,This never got into Indigo - pusihing for it to go into Juno.
4266,0,Please also see Glassfish issue 13111: https://glassfish.dev.java.net/issues/show_bug.cgi?id=13111
4267,0,Here's an alternative way.
4268,1,An excellent and elegant solution. Kudos.
4269,0,Yes; i am using maven.
4270,1,Thank you Thejas for the patch and Ivan for the review.
4271,1,Thomas Becker (author of the second link above) has a longer article which is excellent: http://www.artima.com/cppsource/type_erasure.html
4272,0,I've updated the patch to do this; but it still needs tests for this part.
4273,0,"first question here. I'm developing a program in C# (.NET 3.5) that displays files in a listview. I'd like to have the ""large icon"" view display the icon that Windows Explorer uses for that filetype; otherwise I'll have to use some existing code like this: The above code returns an integer that is used to select an icon from an imagelist that I populated with some common icons. It works fine but I'd need to add every extension under the sun! Is there a better way? Thanks!"
4274,0,Committed to 1.3.1 branch at revision: 685854
4275,-1,In Bash; you use parameter expansion: In your case; say . No need to go overboard and cry for regexes at the slightest provocation -- Bash has plenty of power!
4276,-1,@Frederick Marcoux: it is really terrible advice
4277,0,that's what I thought; that's why I'm surprised
4278,0,Looks like this was fixed in HDFS-3966 (For branch-1; TestFileCreation should use JUnit4 to make assumeTrue work).
4279,-1,i’ll try this. string needs to be iterable. and while we are at it: how come java is so damn awful? no sane person would specify `remove` in an interface; just to add `throws UnsupportedOperationException - if the remove operation is not supported by this Iterator`.
4280,0,Maybe some info about the purpose (selecting node position?)
4281,0,You do not need to do anything special.
4282,0,I think if you use either LogDoc/ByteSizeMergePolicy; forceMerge also does what it says.
4283,0,Suppose to have an FILE_NAME; say CODE_FRAGMENT; and two non-abstract subclasses; say CODE_FRAGMENT and CODE_FRAGMENT.
4284,-1,No!! More sleeps!! I think we're up to 22 seconds now!
4285,1,Sorry Jacques; I have not seen that it was a grouped bugs. In this case I have used to set in the grouped bugs the sum of the components used by detailed issues. I didn't like unknow components. Otherwise we can add a new fictitious component - GROUPED ISSUES - and assign this component to this type of issue. Thanks Marco
4286,0,Also please list what manual steps were performed to verify this patch.
4287,1,Very good example of steady pooling readHere.
4288,1,Excellent recipe!
4289,1,It's ok.
4290,0,"This example contains both actual examples (""refs/*"") and metalanguage (""permission""). Maybe pick one representation and stick to it?  [access ""<ref>""]         <permission> = group Administrators or  [access ""refs/*""]          read = group Administrators (Open re what formatting to apply to metalanguage.)"
4291,0,Dyre; thanks for your comments.
4292,0,Do I need to use JSTL for this?
4293,1,There's an excellent series of posts on execution plans and how to read and interpret them - and a totally free e-book on the topic as well! - on the excellent Simple-Talk site. Check them out - well worth the time!
4294,0,Do not rely on compoundFilterToJsondbQuery to append the filter part to the query. Instead; let it create the filter part to another string and append it to the query.
4295,-1,These misaligned typedefs should be causing KWstyle errors. Are you not getting any?
4296,0,I'm sorry for the confusion.
4297,0,Thanks; Scott!
4298,0,"If you worry about the cost of Throwable.fillInStackTrace(); then I dare say you're doing it wrong :) (assuming that your definition of ""cost"" is bound to CPU cycles.)"
4299,0,?? use _U_ on declaration function ? (to avoid unused parameter warning)
4300,1,Sounds like a good idea. 
4301,-1,in a application you can workaround with scaling the window size; but in an applet I wasn't able to solve that problem.
4302,1,Thanks Radim; I put this into trunk; branch-2; and branch-0.23
4303,0,I'm thinking of multiple concurrent mutateRows operation; trying to lock the same set of rows.
4304,-1,Since this afternoon; it have started to give an error and the process ends; leaving to process thousands of files.
4305,1,thanks dana-- that's really great! any way to add a slider to control zoom level?
4306,0,with the suggested while loop this would become i =0
4307,0,to forget too..Specific code for containers 1 and 2 edit parts
4308,1,I agree. Excellent update. +1.
4309,0,It's now streaming the progress to the client. Done
4310,1,Excellent! Glad that sorted it
4311,0,Direct link to mail item didn't work.
4312,0,unused parameter 'p_info' [-Werror=unused-parameter] (p_info ? -> pinfo ?)
4313,0,"<cgl>It should be ""HostPattern"" according to our CGL. I know that we violate this already in Flow with CsrfProtection and Uri pattern; but this would be a good chance to fix this (I can take care of this if we agreed on the other issues)</cgl>"
4314,0,Attached a patch that adds a flag for opt-in and adds a test
4315,0,Here is my CSS here is my HTML
4316,-1,"When you call ""su"" you're creating a new process that runs that command; so after running exec(""su"") you have a new process with SU rights. You can't give your already running application SU rights I'm afraid! I'm not sure how other applications do this; but you can run ""su -l ls /data"" and then read from the outputstream of the process."
4317,1,I am using some PHP script to add some data from a complex form to MySQL db and then showing it all in some HTML table. Everything works just fine; but I would like to 'upgrade' my script with jQuery and (I suppose) AJAX. What I would like to do is when user submits data; the row (or ) shows up in the HTML table without refreshing a page. Form and table are on same page; of course... Some guidelines would be really helpful because I'm not sure should I even use AJAX or something else for my needs. Links for some tutorials will be also great :) Thanks a lot for any help!
4318,0,"could you also remove "">>>>>>>>>>>>"" from line 1504 "
4319,0,A second run (with 2048M) only got worse (sooner) OOM behavior and after that I had trouble getting rid of my processes - apparent hang with derbyall:lang/wisconsin.java.
4320,0,Maybe; things have changed since then?
4321,0,Fixed; trunk r910567
4322,0,Er; sorry; paste didn't work -- here's the full bug text: ===== The following dependency relies on the sun.
4323,0,IMHO the probe*XML functions should simply take xmlTextReaderPtr. shared_ptr is only used to manage the lifetime of the reader; so it is impl. detail. I would even remove the typedef.
4324,0,syncop_ functions return -errno as ret. This can be passed to the gf_msg function.
4325,-1,Sorry for the delay.
4326,1,Thanks; this is extremely helpful!!
4327,0,If it's never ok to pass null for the path (ie a bug in the code) then you can assert path != null or throw an AssertionError.
4328,0,"Make AMP constants refer to &amp; instead of & and uses the AMP constant instead of ""&amp;"" added additional test case in UrlHelperTest "
4329,0,and your comments are very welcome..
4330,0,"audit warning seems to be due to ""hadoop-hdfs-project/hadoop-hdfs-httpfs/dev-support/findbugsExcludeFile.xml"" javadoc warnings also seem to be unrelated. "
4331,0,if you are really worried use files and read and write to it in chunks?
4332,0,API_NAME framework is built into Java 8 and later.
4333,0,FlexeLint is a commercial product which has no development history in common with Johnson's original Unix Lint; AFAIK. A non-commercial alternative is Splint.
4334,0,This is is my todo list still; but hasn't risen to the top.
4335,-1,EF CTP5 is still having this bug! Anyway there is a simple work around for now See more here: Be aware that Count() is total rubbish performance wise!
4336,1,"You should really take a look at sprox ( ). It builds on RESTController; is very straight forward; well documented (imo); generates forms and validation ""magically"" from your database and leaves you with a minimum of code to write. I really enjoy working with it. Hope that helps you :)"
4337,0,Currently the array is always allocated with new if own_arrays_ is true. Also delete nullptr is defined to be a NOP.
4338,0,"(style) These ""in between"" lines should also be changed to tabs"
4339,0,Isn't this just 0xFFFFFFFF ?
4340,0,Thanks.
4341,1,If it has a lot of cup holders; that'd be awesome; too!
4342,1,"Agree displayable is not ideal. Looking for something that means ""not internal"". How about getNonInternalFieldModifiers()? Given they're hidden APIs / internal comments I suggest not wasting any time on this: my point is the comment is not as clear to me as I think it could be. Feel free to act on the suggestion or ignore. The later draft is clearer."
4343,-1,hI; I'm trying to get this code from Larry Nyhoff's book to compile in Bloodshed. It's actually been taken word for word from the author's website; though I declared it on .cpp instead of .h (the .h file ain't working with the tester application). The search(const DataType & item) function is what's giving me grief. The compiler error says: What I'm I missing here?
4344,-1,I am writing a WsCF service to retrieve data for multiple clients. I have a service layer that references business manager objects. In essence on the service call; I want to retrieve the provider type (a custom enum in my code) and the connection string from the web.config. For some reason; the code is unable to find the settings in my project web.config. I am gathering the IIS Express AND the VS development web server are referencing the machine.config. How do I override this. It is extremely frustrating. As you can see from the snippet the setting AND the connection string name exist; but the code never picks it up. My code: Private Sub GetDBInformation() The web.config:
4345,0,"bq. {{ catch (InterruptedException ignore) { Thread.currentThread().interrupt(); } }} Resetting the interrupt status of the thread is a good idea when we can't just re-throw the InterruptedException; but IMHO we should in that case *also* throw a TikaException to indicate that the requested operation couldn't be completed normally: {code} ...} catch (InterruptedException e) {    Thread.currentThread().interrupt();    throw new TikaException(""Interrupted""; e);}...{code}When the {{Process.waitFor()}} call is interrupted we can't just blindly assume that the process completed normally. Explicitly throwing an exception is a better approach in such cases."
4346,-1,Good catch; sorry about that. I had run the tests but I guess I didn't re-run on the very latest rev against latest trunk. New patch fixes the NPEs.
4347,1,Thanks for valuable idea. I haven't yet decided  the API for this. Once; I decide ; I will publish it here . I would consider your valuable suggestion when designing API. Thanks Indika
